EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 07-12-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : precipitation amount in 0.1 mm
30-34 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 101043) of SPAIN, ALICANTE (STAID: 412)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   RR, Q_RR
   412,101043,19391204,    0,    0
   412,101043,19391205,    0,    0
   412,101043,19391206,    0,    0
   412,101043,19391207,    0,    0
   412,101043,19391208,    0,    0
   412,101043,19391209,    0,    0
   412,101043,19391210,    0,    0
   412,101043,19391211,    0,    0
   412,101043,19391212,    0,    0
   412,101043,19391213,    0,    0
   412,101043,19391214,    0,    0
   412,101043,19391215,    0,    0
   412,101043,19391216,   30,    0
   412,101043,19391217,   10,    0
   412,101043,19391218,    0,    0
   412,101043,19391219,    0,    0
   412,101043,19391220,    0,    0
   412,101043,19391221,    0,    0
   412,101043,19391222,    0,    0
   412,101043,19391223,    0,    0
   412,101043,19391224,   13,    0
   412,101043,19391225,   32,    0
   412,101043,19391226,    0,    0
   412,101043,19391227,    0,    0
   412,101043,19391228,    0,    0
   412,101043,19391229,    0,    0
   412,101043,19391230,    0,    0
   412,101043,19391231,    0,    0
   412,101043,19400101,    0,    0
   412,101043,19400102,   18,    0
   412,101043,19400103,    0,    0
   412,101043,19400104,    0,    0
   412,101043,19400105,    0,    0
   412,101043,19400106,    0,    0
   412,101043,19400107,    0,    0
   412,101043,19400108,    0,    0
   412,101043,19400109,    0,    0
   412,101043,19400110,    0,    0
   412,101043,19400111,  237,    0
   412,101043,19400112,  254,    0
   412,101043,19400113, 1268,    0
   412,101043,19400114,  328,    0
   412,101043,19400115,    0,    0
   412,101043,19400116,    0,    0
   412,101043,19400117,    0,    0
   412,101043,19400118,    0,    0
   412,101043,19400119,    0,    0
   412,101043,19400120,    2,    0
   412,101043,19400121,    2,    0
   412,101043,19400122,   15,    0
   412,101043,19400123,    0,    0
   412,101043,19400124,    0,    0
   412,101043,19400125,    0,    0
   412,101043,19400126,    0,    0
   412,101043,19400127,    0,    0
   412,101043,19400128,    0,    0
   412,101043,19400129,    0,    0
   412,101043,19400130,    0,    0
   412,101043,19400131,    3,    0
   412,101043,19400201,    4,    0
   412,101043,19400202,    0,    0
   412,101043,19400203,    2,    0
   412,101043,19400204,    6,    0
   412,101043,19400205,   20,    0
   412,101043,19400206,    0,    0
   412,101043,19400207,    0,    0
   412,101043,19400208,    0,    0
   412,101043,19400209,    0,    0
   412,101043,19400210,    0,    0
   412,101043,19400211,    0,    0
   412,101043,19400212,    0,    0
   412,101043,19400213,  172,    0
   412,101043,19400214,   21,    0
   412,101043,19400215,    0,    0
   412,101043,19400216,    0,    0
   412,101043,19400217,    0,    0
   412,101043,19400218,    0,    0
   412,101043,19400219,    0,    0
   412,101043,19400220,    0,    0
   412,101043,19400221,    0,    0
   412,101043,19400222,    0,    0
   412,101043,19400223,    0,    0
   412,101043,19400224,    0,    0
   412,101043,19400225,    0,    0
   412,101043,19400226,    0,    0
   412,101043,19400227,    0,    0
   412,101043,19400228,    0,    0
   412,101043,19400229,    0,    0
   412,101043,19400301,    5,    0
   412,101043,19400302,    0,    0
   412,101043,19400303,    0,    0
   412,101043,19400304,    0,    0
   412,101043,19400305,    0,    0
   412,101043,19400306,    4,    0
   412,101043,19400307,    0,    0
   412,101043,19400308,    1,    0
   412,101043,19400309,    0,    0
   412,101043,19400310,    0,    0
   412,101043,19400311,    0,    0
   412,101043,19400312,    8,    0
   412,101043,19400313,    6,    0
   412,101043,19400314,    0,    0
   412,101043,19400315,    0,    0
   412,101043,19400316,    0,    0
   412,101043,19400317,    0,    0
   412,101043,19400318,    0,    0
   412,101043,19400319,    0,    0
   412,101043,19400320,    0,    0
   412,101043,19400321,    0,    0
   412,101043,19400322,    0,    0
   412,101043,19400323,    0,    0
   412,101043,19400324,   65,    0
   412,101043,19400325,    0,    0
   412,101043,19400326,    0,    0
   412,101043,19400327,    0,    0
   412,101043,19400328,    0,    0
   412,101043,19400329,    0,    0
   412,101043,19400330,    0,    0
   412,101043,19400331,    0,    0
   412,101043,19400401,    0,    0
   412,101043,19400402,    0,    0
   412,101043,19400403,    0,    0
   412,101043,19400404,    0,    0
   412,101043,19400405,    0,    0
   412,101043,19400406,   32,    0
   412,101043,19400407,    0,    0
   412,101043,19400408,    0,    0
   412,101043,19400409,    0,    0
   412,101043,19400410,   21,    0
   412,101043,19400411,   27,    0
   412,101043,19400412,    0,    0
   412,101043,19400413,    0,    0
   412,101043,19400414,    0,    0
   412,101043,19400415,    0,    0
   412,101043,19400416,    0,    0
   412,101043,19400417,    0,    0
   412,101043,19400418,    0,    0
   412,101043,19400419,    0,    0
   412,101043,19400420,    0,    0
   412,101043,19400421,    0,    0
   412,101043,19400422,    0,    0
   412,101043,19400423,    0,    0
   412,101043,19400424,    0,    0
   412,101043,19400425,    0,    0
   412,101043,19400426,    0,    0
   412,101043,19400427,    5,    0
   412,101043,19400428,    0,    0
   412,101043,19400429,    0,    0
   412,101043,19400430,    0,    0
   412,101043,19400501,    0,    0
   412,101043,19400502,    0,    0
   412,101043,19400503,    0,    0
   412,101043,19400504,    0,    0
   412,101043,19400505,    0,    0
   412,101043,19400506,    0,    0
   412,101043,19400507,    0,    0
   412,101043,19400508,    0,    0
   412,101043,19400509,    2,    0
   412,101043,19400510,    1,    0
   412,101043,19400511,    0,    0
   412,101043,19400512,    0,    0
   412,101043,19400513,    0,    0
   412,101043,19400514,    0,    0
   412,101043,19400515,    0,    0
   412,101043,19400516,    0,    0
   412,101043,19400517,    0,    0
   412,101043,19400518,    0,    0
   412,101043,19400519,    0,    0
   412,101043,19400520,    0,    0
   412,101043,19400521,    1,    0
   412,101043,19400522,    0,    0
   412,101043,19400523,    0,    0
   412,101043,19400524,    0,    0
   412,101043,19400525,    0,    0
   412,101043,19400526,    0,    0
   412,101043,19400527,    0,    0
   412,101043,19400528,    0,    0
   412,101043,19400529,    0,    0
   412,101043,19400530,    0,    0
   412,101043,19400531,    0,    0
   412,101043,19400601,    0,    0
   412,101043,19400602,    0,    0
   412,101043,19400603,    0,    0
   412,101043,19400604,    0,    0
   412,101043,19400605,    0,    0
   412,101043,19400606,    0,    0
   412,101043,19400607,    0,    0
   412,101043,19400608,    0,    0
   412,101043,19400609,   22,    0
   412,101043,19400610,    0,    0
   412,101043,19400611,    8,    0
   412,101043,19400612,    0,    0
   412,101043,19400613,    8,    0
   412,101043,19400614,    0,    0
   412,101043,19400615,    0,    0
   412,101043,19400616,    0,    0
   412,101043,19400617,   13,    0
   412,101043,19400618,    0,    0
   412,101043,19400619,    0,    0
   412,101043,19400620,    0,    0
   412,101043,19400621,    0,    0
   412,101043,19400622,    0,    0
   412,101043,19400623,   12,    0
   412,101043,19400624,    0,    0
